Date,SPY_Open,SPY_Close,Signal,Z_Score
2019-03-22,256.58715714958487,252.990478515625,0,
2019-03-25,252.6462516189721,252.80027770996094,0,
2019-03-26,254.5668973425111,254.68467712402344,0,1.1036507291200575
2019-03-27,254.67562071877853,253.35292053222656,0,1.0146465636615454
2019-03-28,253.98706806445756,254.31320190429688,0,1.1277273351179962
2019-03-29,255.83527561160403,255.91680908203125,0,1.3114389465796477
2019-04-01,257.92803532158666,258.9517517089844,0,1.6852482535441098
2019-04-02,259.14203741805,259.07861328125,0,1.7412478269962404
2019-04-03,260.30165991843205,259.4862976074219,0,1.8249161860695065
2019-04-04,259.81245499491376,260.1748352050781,0,1.9366496619428981
2019-04-05,260.84530220841174,261.4341735839844,0,2.108002191420032
2019-04-08,261.0082748641195,261.6333923339844,0,2.1600642116128075
2019-04-09,260.66402066112636,260.2925720214844,0,2.04256060315604
2019-04-10,260.70927039342575,261.1803894042969,0,2.2087112366223436
2019-04-11,261.6696034845715,261.10791015625,0,2.242649382460766
2019-04-12,262.729737168729,262.87469482421875,0,2.5110090194185046
2019-04-15,262.947054006569,262.70245361328125,0,2.523989928709666
2019-04-16,263.5904146082476,262.87469482421875,0,2.5494016631952277
2019-04-17,263.99796739482156,262.2313537597656,0,2.510458858390448
2019-04-18,262.8201732699737,262.7476806640625,0,2.637274048031288
2019-04-22,261.977643764549,262.97418212890625,0,2.735726625774754
2019-04-23,263.3457040902264,265.3388366699219,0,3.1294562195256064
2019-04-24,265.2573378779178,264.75,0,3.138016880812554
2019-04-25,264.65027716149245,264.58685302734375,0,3.260557835183647
2019-04-26,264.6321587895683,265.8189697265625,0,3.544130804314444
2019-04-29,265.90961438473227,266.2357482910156,0,3.655769877755349
2019-04-30,265.8913611898133,266.37152099609375,0,3.7359895318958967
2019-05-01,267.0057744657543,264.3694152832031,0,3.40684456913603
2019-05-02,264.25162711248925,263.79864501953125,0,3.331646632704833
2019-05-03,265.28446723160243,266.38067626953125,0,3.8436535410009207
2019-05-06,262.05015538618255,265.2844543457031,0,3.739066509559165
2019-05-07,262.8655818010737,260.8543395996094,0,2.9422008850677694
2019-05-08,260.4919128417969,260.4919128417969,0,2.9962327686095964
2019-05-09,258.408213009131,259.7037353515625,0,2.865664064688752
2019-05-10,258.7614995325622,261.00830078125,0,3.2185492159971094
2019-05-13,255.86242629401477,254.4490966796875,0,1.5364762966127097
2019-05-14,255.472770592333,256.75018310546875,0,2.03732049205629
2019-05-15,255.11045353809516,258.254150390625,0,2.3349139521108544
2019-05-16,258.96085743703736,260.6459655761719,0,2.8555249182632068
2019-05-17,258.3266570494433,258.9608154296875,0,2.3336086375994998
2019-05-20,257.34820847262455,257.2485656738281,0,1.7519401200312816
2019-05-21,258.95173339434825,259.56781005859375,0,2.2147082814628622
2019-05-22,258.607410425807,258.7704772949219,0,1.9061929655734353
2019-05-23,256.53276165279954,255.6086883544922,0,1.022572638579943
2019-05-24,257.05828604910874,256.1885681152344,0,1.0506281432215168
2019-05-28,256.4693531017638,253.80581665039062,0,0.4270328196934628
2019-05-29,252.68246093425395,252.10263061523438,0,-0.0025023863319038604
2019-05-30,252.8637552830125,252.79129028320312,0,0.08021368272944086
2019-05-31,250.22731806762204,249.38475036621094,0,-0.5587173375806935
2019-06-03,249.42098444833437,248.75057983398438,0,-0.6568852187126293
2019-06-04,251.06080511622002,254.150146484375,0,0.19295783011288475
2019-06-05,255.78077031383796,256.3515319824219,0,0.5010259828155963
2019-06-06,256.6505981054674,258.0185852050781,0,0.7160215327261651
2019-06-07,259.04232647134563,260.6005859375,0,1.0667258259932206
2019-06-10,262.15885842508976,261.7964782714844,0,1.2044528929687783
2019-06-11,263.62652468320925,261.7330627441406,0,1.1486715996661285
2019-06-12,261.4975176593364,261.2710266113281,0,1.0354795632302038
2019-06-13,262.1859626648318,262.3490295410156,0,1.162741849861946
2019-06-14,262.0592346191406,262.0592346191406,0,1.0758867462147075
2019-06-17,262.29476362168003,262.15887451171875,0,1.0525969580199055
2019-06-18,263.9889256083802,264.9039306640625,0,1.42492260673305
2019-06-19,265.03978052661387,265.5018310546875,0,1.4751878943638013
2019-06-20,268.2016687988333,268.03857421875,0,1.8128589072862988
2019-06-21,267.76730892195235,267.6489562988281,0,1.7086699452242116
2019-06-24,267.858343330806,267.32122802734375,0,1.6196211276245949
2019-06-25,267.3758631931475,264.6993713378906,0,1.1891866852631652
2019-06-26,265.60057578591403,264.435302734375,0,1.1192248627061254
2019-06-27,265.200074227351,265.373046875,0,1.2335496407942088
2019-06-28,266.3561880748382,266.7385559082031,0,1.415930070319296
2019-07-01,270.0887854416464,269.16021728515625,0,1.7615128288819135
2019-07-02,269.11457360804195,269.861083984375,0,1.8486379184954616
2019-07-03,270.543850735897,272.0186462402344,0,2.1608837644371337
2019-07-05,270.7806299996345,271.7091979980469,0,2.0835950983989293
2019-07-08,270.3892202203985,270.21624755859375,0,1.8310635425123658
2019-07-09,269.05090327623617,270.5530090332031,0,1.8670506916806295
2019-07-10,271.62722311024095,271.845703125,0,2.0663715737201187
2019-07-11,272.4920837860428,272.48297119140625,0,2.1641596674606043
2019-07-12,272.9746564567785,273.70294189453125,0,2.3583911784774525
2019-07-15,274.13989056970115,273.7939453125,0,2.3601937234797696
2019-07-16,273.7029372296452,272.9109191894531,0,2.201922359638319
2019-07-17,272.8835953047576,271.0537414550781,0,1.8794606007905987
2019-07-18,270.5530272456107,272.0460205078125,0,2.071616463957921
2019-07-19,273.14761032491236,270.53485107421875,0,1.8123134812432562
2019-07-22,270.9353865969014,271.19940185546875,0,1.9463481162253622
2019-07-23,272.3282429589469,273.1384582519531,0,2.342950143647326
2019-07-24,272.37372468675693,274.42205810546875,0,2.638433440342848
2019-07-25,273.9669261097101,273.1111755371094,0,2.428916924241992
2019-07-26,273.8030159806886,274.94097900390625,0,2.8278281157764713
2019-07-29,274.8226449253915,274.4402770996094,0,2.726959032178442
2019-07-30,273.0292037240124,273.7666015625,0,2.6360955043938024
2019-07-31,274.0123701685085,270.7714538574219,0,1.9743541360346872
2019-08-01,270.9262975309405,268.4136657714844,0,1.3822616908244771
2019-08-02,267.51237434818466,266.3926086425781,0,0.8624211284876515
2019-08-05,262.26871240427664,258.3814392089844,0,-0.9829890642183542
2019-08-06,260.2840527430889,262.004638671875,0,-0.19292082873321645
2019-08-07,258.90951466253114,262.1595458984375,0,-0.1701908858191058
2019-08-08,263.66152666172474,267.3030090332031,0,0.882205847916339
2019-08-09,266.35618666391804,265.48223876953125,0,0.4761886522095381
2019-08-12,263.971043700708,262.2504577636719,0,-0.20273742529684183
2019-08-13,261.9500979519608,266.3289794921875,0,0.6017433699781677
2019-08-14,262.25045052599626,258.4541931152344,0,-0.9444477021698793
2019-08-15,259.34638865403474,259.1369934082031,0,-0.794629674816748
2019-08-16,260.8029972651777,262.9605712890625,0,-0.10439707365896052
2019-08-19,266.00113314564135,266.1285705566406,0,0.4445610277776331
2019-08-20,265.6188325164499,264.08941650390625,0,0.05837559157981996
2019-08-21,266.2651640066054,266.23785400390625,0,0.4239704663749649
2019-08-22,266.9479600033621,266.1559143066406,0,0.39924367474335415
2019-08-23,264.84498611472975,259.31903076171875,0,-0.8118584450794143
2019-08-26,261.52218695034065,262.186767578125,0,-0.3149417321246748
2019-08-27,263.58875264455764,261.1580505371094,0,-0.5018507581405203
2019-08-28,260.49339912905384,262.9969177246094,0,-0.17587279807662023
2019-08-29,265.5733262684983,266.3562316894531,0,0.40839584630661097
2019-08-30,267.849199727759,266.23785400390625,0,0.3753873222785758
2019-09-03,264.5263743925108,264.6811218261719,0,0.09504642339748004
2019-09-04,266.86600540844864,267.6853332519531,0,0.6045056142152725
2019-09-05,270.1889062791534,271.1265869140625,0,1.1872983550520455
2019-09-06,271.4451747757589,271.3359069824219,0,1.208600673798355
2019-09-09,272.32831541203444,271.4725646972656,0,1.2176891098592155
2019-09-10,270.70777983817015,271.4087829589844,0,1.1907597856181444
2019-09-11,271.718286723705,273.3387451171875,0,1.505630434747987
2019-09-12,274.24919140423094,274.2856140136719,0,1.649942852182257
2019-09-13,274.7316430542898,274.1034851074219,0,1.6044389617274852
2019-09-16,272.9655411699241,273.2568664550781,0,1.4527448905421834
2019-09-17,273.05658770612837,273.9487609863281,0,1.5642700353409087
2019-09-18,273.55726931675645,274.11260986328125,0,1.5833385315777382
2019-09-19,274.50397709663446,274.09429931640625,0,1.5646926477973755
2019-09-20,274.701619334272,272.79931640625,0,1.3256614779173828
2019-09-23,272.13163747681665,272.7352600097656,0,1.3003831530650052
2019-09-24,273.8328171304653,270.59521484375,0,0.9136942925304798
2019-09-25,270.67748157739953,272.1956787109375,0,1.1937994383959494
2019-09-26,272.20484858560644,271.628662109375,0,1.091399040419659
2019-09-27,272.3877846931341,270.1653747558594,0,0.825622973666504
2019-09-30,270.68671677005966,271.4183654785156,0,1.0490916221538489
2019-10-01,272.3055285584782,268.18994140625,0,0.4402038101108753
2019-10-02,266.5985009773126,263.4523620605469,0,-0.43994784173603724
2019-10-03,263.22372448846255,265.61077880859375,0,-0.06358519572344927
2019-10-04,266.2693010483011,269.205078125,0,0.5883872121298341
2019-10-07,268.40027668262866,268.0435791015625,0,0.3591179705393056
2019-10-08,266.17779327299803,263.8822021484375,0,-0.4522331084465189
2019-10-09,265.91261476048356,266.38818359375,0,0.020677546733405903
2019-10-10,266.30591929830115,268.18994140625,0,0.3588256268402146
2019-10-11,270.9610296480038,270.9701843261719,0,0.9077527107310195
2019-10-14,270.65005612363274,270.6683654785156,0,0.831789949541911
2019-10-15,271.7201113541982,273.3480529785156,0,1.3630721158022425
2019-10-16,272.8816214953543,272.9090576171875,0,1.2658013289780825
2019-10-17,274.07975253807456,273.71392822265625,0,1.4392002458797488
2019-10-18,273.17436414897617,272.515869140625,0,1.1595701979469142
2019-10-21,273.84202529339126,274.3633117675781,0,1.5842492588789212
2019-10-22,274.90284099491413,273.46697998046875,0,1.3668198630451813
2019-10-23,273.21090947475324,274.2626647949219,0,1.5431980275130548
2019-10-24,275.2046630412376,274.7107849121094,0,1.6167484017913538
2019-10-25,274.134600490666,275.8357238769531,0,1.8412090913540347
2019-10-28,277.0612694257765,277.3905029296875,0,2.15078171557601
2019-10-29,277.11614414249385,277.3081970214844,0,2.134777424997957
2019-10-30,277.50941477894895,278.1587829589844,0,2.299721066787207
2019-10-31,278.14964535468624,277.41796875,0,2.0787248328971257
2019-11-01,278.8721023807846,279.9878845214844,0,2.619228632168961
2019-11-04,281.5518599591508,281.11285400390625,0,2.778829184261322
2019-11-05,281.3140700750083,280.8019104003906,0,2.639076159959038
2019-11-06,280.80197036380116,280.8659973144531,0,2.562766930693025
2019-11-07,282.2103352422951,281.8536376953125,0,2.8135945681301844
2019-11-08,281.50607751434336,282.5487060546875,0,2.9900368949114755
2019-11-11,281.1585161008787,282.0090637207031,0,2.8165524795316674
2019-11-12,282.37496348260674,282.6036071777344,0,2.875371912422525
2019-11-13,281.6067221449511,282.695068359375,0,2.8438140063757604
2019-11-14,282.41150963872815,283.1065673828125,0,2.858281658376685
2019-11-15,284.45109389096217,285.15533447265625,0,3.214128422425717
2019-11-18,284.9174374246709,285.3655700683594,0,3.3008729367981475
2019-11-19,285.96922573929373,285.2832946777344,0,3.263042168120947
2019-11-20,284.68882364008175,284.2223815917969,0,3.0632159150928016
2019-11-21,284.3322271653254,283.7651672363281,0,2.9782110005057527
2019-11-22,284.5150173312552,284.3961181640625,0,3.0979822348532777
2019-11-25,285.3290667734896,286.6003112792969,0,3.5642534302800106
2019-11-26,286.63688431817883,287.2496337890625,0,3.673120678454553
2019-11-27,287.73432588256634,288.530029296875,0,3.8471768643459825
2019-11-29,287.9629964103619,287.4599914550781,0,3.478929101418758
2019-12-02,287.71604496336914,285.01806640625,0,2.858822578453686
2019-12-03,282.2834557926109,283.1065673828125,0,2.391201877291994
2019-12-04,284.1584576190043,284.853515625,0,2.755158587062309
2019-12-05,285.55765083902855,285.3655700683594,0,2.824225026413786
2019-12-06,287.2862368564629,287.97216796875,0,3.3236000330841082
2019-12-09,287.57880988110435,287.066650390625,0,3.0518687627342507
2019-12-10,287.0118470341735,286.7466125488281,0,2.9185317636570014
2019-12-11,287.2040017963433,287.5606994628906,0,3.0278881174721968
2019-12-12,287.56966952913575,290.0390319824219,0,3.4545229180208556
2019-12-13,289.8012903145586,290.2128601074219,0,3.38859926845347
2019-12-16,291.9504632337459,292.20654296875,0,3.6602142696344377
2019-12-17,292.5907671459367,292.2706604003906,0,3.549583460741153
2019-12-18,292.66394998245374,292.2889709472656,0,3.4589396779470643
2019-12-19,292.4810530538133,293.4870910644531,0,3.5685627589917797
2019-12-20,294.5255754787754,294.77374267578125,0,3.6725515269914806
2019-12-23,295.5640202660511,295.2239685058594,0,3.6355015903244237
2019-12-24,295.4537834175762,295.23321533203125,0,3.519753285344199
2019-12-26,295.6192912396974,296.8049011230469,0,3.693490979184596
2019-12-27,297.5401410113286,296.7313537597656,0,3.7052978349482864
2019-12-30,296.81399273863747,295.0953063964844,0,3.4299930039579483
2019-12-31,294.58996423410105,295.81231689453125,0,3.5276751894719407
2020-01-02,297.35626110222984,298.57861328125,0,3.9923375960134218
2020-01-03,295.1689100231828,296.3177490234375,0,3.695364520927584
2020-01-06,294.55308477939934,297.44818115234375,0,3.9969381182587536
2020-01-07,296.8784184570126,296.6119079589844,0,3.87602351798782
2020-01-08,296.80485100475323,298.1926574707031,0,4.179503059773467
2020-01-09,299.76426370007135,300.214599609375,0,4.577636014775863
2020-01-10,300.80279505064306,299.35064697265625,0,4.33629871316573
2020-01-13,299.9756749401628,301.409423828125,0,4.704758725108524
2020-01-14,300.96826146438474,300.94989013671875,0,4.551646385682798
2020-01-15,300.8579579357879,301.6299743652344,0,4.696243818344142
2020-01-16,303.0178005631925,304.1390686035156,0,5.1261233123693035
2020-01-17,304.85592556140824,305.085693359375,0,5.258153204080572
2020-01-21,304.12056693264725,304.4881896972656,0,5.0843443271803705
2020-01-22,305.3522134207883,304.5250549316406,0,5.076226027901227
2020-01-23,303.87251385833906,304.8742980957031,0,5.129940089585848
2020-01-24,305.53605936740274,302.1630554199219,0,4.5113114103293315
2020-01-27,296.8874935311434,297.3194580078125,0,3.3902455732188526
2020-01-28,298.7532647585038,300.4351806640625,0,4.161384889780508
2020-01-29,301.80461658495443,300.1870422363281,0,4.172439841350188
2020-01-30,298.10987124117054,301.16119384765625,0,4.428186164704801
2020-01-31,300.53624352368223,295.6927490234375,0,2.9421067645232317
2020-02-03,297.18163811265015,297.8893127441406,0,3.481508000395986
2020-02-04,301.5196026439053,302.4294738769531,0,4.682213421936897
2020-02-05,305.3797484796294,305.9219970703125,0,5.562404453083454
2020-02-06,306.8869827652316,306.9513244628906,0,5.754922815905053
2020-02-07,305.8852798546061,305.3154602050781,0,5.307269668180377
2020-02-10,304.42391771233144,307.5946960449219,0,5.870278334209682
2020-02-11,308.95499665525864,308.1278381347656,0,5.964767921518957
2020-02-12,309.5706994550747,310.11297607421875,0,6.396716246764281
2020-02-13,308.6792383556846,309.7821350097656,0,6.1637964466353
2020-02-14,310.19572934064416,310.2784423828125,0,6.1621405731368455
2020-02-18,309.2766850326698,309.4788818359375,0,5.857868235058197
2020-02-19,310.4531096386358,310.9585876464844,0,6.1991401400449115
2020-02-20,310.407045686799,309.6809997558594,0,5.866774897168916
2020-02-21,308.32082508734413,306.49188232421875,0,4.981251467178845
2020-02-24,296.9886977552083,296.32696533203125,0,1.8421384198030548
2020-02-25,297.7239165603431,287.34759521484375,0,-0.49348201809823183
2020-02-26,288.7537840258982,286.2906799316406,0,-0.6620077416058537
2020-02-27,280.7394913284568,273.4328918457031,0,-2.377549591034035
2020-02-28,265.3358514692042,272.2840270996094,0,-2.1424008690780734
2020-03-02,274.0762444015603,284.07574462890625,0,-0.6919632910575604
2020-03-03,284.4525017828348,275.94189453125,1,-1.4945220164987871
2020-03-04,281.34608762342725,287.5406188964844,0,-0.2940001860329752
2020-03-05,280.29837745012924,277.9822998046875,0,-1.1948174367844404
2020-03-06,269.42567728872103,273.3868713378906,0,-1.5185903039563589
2020-03-09,253.02028058245492,252.03689575195312,0,-2.8995749293545257
2020-03-10,261.6044036769729,265.0784912109375,0,-1.7816484232220793
2020-03-11,257.98337086251576,252.15643310546875,0,-2.43005205966208
2020-03-12,235.28220161982645,228.03073120117188,0,-3.3694244143970624
2020-03-13,241.79845272665995,247.52427673339844,0,-2.1478241240912928
2020-03-16,221.66156120655316,220.439208984375,0,-3.1195487239706425
2020-03-17,225.2092150970665,232.34121704101562,0,-2.394478857278897
2020-03-18,217.13055539131165,220.5770721435547,0,-2.663310887311505
2020-03-19,219.88776705498512,221.04579162597656,0,-2.468062552135006
2020-03-20,224.2130655352576,211.52001953125,0,-2.621439314353655
2020-03-23,210.95607325737478,206.11181640625,0,-2.61785044094562
2020-03-24,216.71554205167084,224.7862091064453,0,-1.9309401943200082
2020-03-25,226.37637541652293,228.1513671875,0,-1.7676429022638456
2020-03-26,230.6751408127049,241.4730224609375,0,-1.328169910790505
2020-03-27,234.1419739303978,234.2806396484375,0,-1.514853058074746
2020-03-30,236.38841101925405,241.8890380859375,0,-1.2642206715722246
2020-03-31,240.8813279091943,238.28355407714844,0,-1.3497021635255884
2020-04-01,229.25146926758248,227.55967712402344,0,-1.633786015740038
2020-04-02,226.67218184744664,232.81069946289062,0,-1.4523073002417788
2020-04-03,231.82148196719587,229.44558715820312,0,-1.5232270316016516
2020-04-06,238.36678923826204,244.85659790039062,0,-1.0657609858819115
2020-04-07,253.50041076837442,245.10618591308594,0,-1.0499062928987535
2020-04-08,247.7223822695012,253.33395385742188,0,-0.8059372748616364
2020-04-09,256.6159493233561,257.18914794921875,0,-0.6899757817427462
2020-04-13,256.209222423243,254.8409881591797,0,-0.7563803621055917
2020-04-14,259.7592198933996,262.35699462890625,0,-0.5306651062628126
2020-04-15,256.60669601387923,256.7823486328125,0,-0.6978301153651416
2020-04-16,258.06733065404563,258.0211181640625,0,-0.6594757443390725
2020-04-17,263.8268813194483,264.9917297363281,0,-0.4440004554325314
2020-04-20,261.2660752149449,260.3231201171875,0,-0.5896730386729259
2020-04-21,255.8301713596816,252.41885375976562,0,-0.8378176407218391
2020-04-22,257.3277615377955,258.0211181640625,0,-0.6552995289589734
2020-04-23,259.3061077531656,258.0025939941406,0,-0.6533710729295944
2020-04-24,259.5280605161507,261.598876953125,0,-0.533735847003092
2020-04-27,263.5865265945399,265.3707580566406,0,-0.4077228046819644
2020-04-28,269.0408767126257,264.1504211425781,0,-0.4461551886823107
2020-04-29,269.5123784401886,271.06549072265625,0,-0.2103991338673281
2020-04-30,269.67871266929563,268.5416259765625,0,-0.29435614073801913
2020-05-01,263.76216376036905,261.4324951171875,0,-0.5397096367385846
2020-05-04,259.53731280133104,262.1535949707031,0,-0.5156174497134944
2020-05-05,264.99170891359046,264.57568359375,0,-0.4288095345821135
2020-05-06,266.28596655842614,262.7821960449219,0,-0.49575442997499997
2020-05-07,266.01781453590644,265.9530944824219,0,-0.3770924068446647
2020-05-08,269.1055900344271,270.3536376953125,0,-0.20688812377094395
2020-05-11,268.4122782212897,270.4091491699219,0,-0.20105293517496148
2020-05-12,271.6017329054093,265.01947021484375,0,-0.41722725477878525
2020-05-13,264.4555207320025,260.3323669433594,0,-0.6155561273078647
2020-05-14,257.8824520691451,263.4477844238281,0,-0.4870065088361283
2020-05-15,261.04414141750516,264.6588439941406,0,-0.4349650995076758
2020-05-18,270.91759797817065,272.7203369140625,0,-0.06054299769320202
2020-05-19,272.11944628148876,269.919189453125,0,-0.1809289412257201
2020-05-20,273.4783622894982,274.5045166015625,0,0.044777243049531866
2020-05-21,274.37512681753094,272.609375,0,-0.03257072462675177
2020-05-22,272.32278593242313,273.1270751953125,0,0.0018391231561503043
2020-05-26,279.1269797679578,276.4922180175781,0,0.16358430741486424
2020-05-27,279.30262586533087,280.60614013671875,0,0.3540342276194301
2020-05-28,281.6414911722765,280.08837890625,0,0.3324196291438967
2020-05-29,279.6168561365591,281.3363952636719,0,0.39014773757822385
2020-06-01,280.68930991460604,282.4735412597656,0,0.43802122466617116
2020-06-02,283.3979620169692,284.8124084472656,0,0.5325803597558023
2020-06-03,286.8093286276454,288.6028137207031,0,0.6811094533692903
2020-06-04,287.6136381416931,287.8447570800781,0,0.6403522163825616
2020-06-05,293.27135521881405,295.22198486328125,0,0.9148803639563047
2020-06-08,296.03557987943867,298.79052734375,0,1.044384625475784
2020-06-09,296.1095182967034,296.5625305175781,0,0.9411424781340527
2020-06-10,297.14498894664877,294.9077453613281,0,0.8885099765612716
2020-06-11,287.9372460603715,277.90667724609375,0,0.25186018416512523
2020-06-12,284.96037710591537,281.2347412109375,0,0.3987280430762139
2020-06-15,275.5122749635683,283.86029052734375,0,0.5232145373602022
2020-06-16,291.6535489193092,289.3238525390625,0,0.7805171513228467
2020-06-17,290.35002915153177,288.1220397949219,0,0.7798605810908293
2020-06-18,286.59675074070367,288.2330627441406,0,0.8117839554472213
2020-06-19,291.7207244164923,286.58587646484375,0,0.7639143934136853
2020-06-22,285.9822110315052,288.4242858886719,0,0.8642044886474137
2020-06-23,291.0891498469716,289.7520446777344,0,0.9526417666087951
2020-06-24,287.6999970150494,282.3608703613281,0,0.6103161794679004
2020-06-25,281.785185014913,285.387939453125,0,0.7852409372140733
2020-06-26,284.28300664350064,278.6095886230469,0,0.4787503783613737
2020-06-29,279.87235979034114,282.70440673828125,0,0.7454617053522666
2020-06-30,282.2680429543891,286.3257751464844,0,1.0208869737835662
2020-07-01,287.4493212589986,288.3314208984375,0,1.1807558446979904
2020-07-02,291.78560431906743,289.91925048828125,0,1.3236221498385616
2020-07-06,293.76337246124024,294.394775390625,0,1.6226546751075819
2020-07-07,292.8441044807726,291.3584289550781,0,1.4497425698679833
2020-07-08,292.1291848808781,293.5870056152344,0,1.6147246219399165
2020-07-09,294.1997980673815,291.91558837890625,0,1.5188847462727417
2020-07-10,291.8506477183594,294.8962707519531,0,1.7299917761260697
2020-07-13,297.25471680026754,292.34271240234375,0,1.592636753099935
2020-07-14,290.91284515616576,296.13128662109375,0,1.8381468666726017
2020-07-15,299.37185000638834,298.85186767578125,0,2.017737210125907
2020-07-16,296.93900997273926,297.8675537109375,0,1.9927540010262743
2020-07-17,298.8797105589077,298.73114013671875,0,2.061962751759586
2020-07-20,298.4618498340894,301.1453552246094,0,2.231988736180414
2020-07-21,303.12314665079583,301.7860412597656,0,2.2633656589987283
2020-07-22,301.42388564052834,303.5038146972656,0,2.349448360629351
2020-07-23,303.1417052344792,299.88250732421875,0,2.11069748939846
2020-07-24,298.01617674901337,297.951171875,0,1.9668364641270621
2020-07-27,298.6475506249182,300.1239318847656,0,2.1130042519813683
2020-07-28,299.3903437631197,298.22039794921875,0,2.0143664940393946
2020-07-29,299.1024914646054,301.88812255859375,0,2.293155934981521
2020-07-30,298.8982069121053,300.8110046386719,0,2.2235912065831616
2020-07-31,302.6124177314105,303.1881103515625,0,2.423914006408643
2020-08-03,304.85948175447396,305.2958984375,0,2.581802351200139
2020-08-04,304.43238134859746,306.4751892089844,0,2.632444624509895
2020-08-05,307.7845001998745,308.3787536621094,0,2.7522285723463056
2020-08-06,307.793766340883,310.4400939941406,0,2.905224391366967
2020-08-07,309.4650734077841,310.66290283203125,0,2.9900922912005057
2020-08-10,311.11792522967806,311.59149169921875,0,3.112535477867126
2020-08-11,312.779998216801,309.0193786621094,0,2.958654834553309
2020-08-12,311.4707019012371,313.3277893066406,0,3.3144379769335703
2020-08-13,312.557102295413,312.7613830566406,0,3.2818351956604674
2020-08-14,312.37142388389935,312.77069091796875,0,3.2828367136411796
2020-08-17,313.7920763703615,313.76422119140625,0,3.4178423850531536
2020-08-18,314.16352799255435,314.4421081542969,0,3.5506019529575057
2020-08-19,314.8227712360739,313.1328430175781,0,3.448730127507506
2020-08-20,311.39642778595925,314.1077880859375,0,3.5542688150326733
2020-08-21,313.7735502768915,315.2220764160156,0,3.6878785274776646
2020-08-24,317.67346859897685,318.41632080078125,0,4.027627696196799
2020-08-25,318.98264962045295,319.5304870605469,0,4.131104898392264
2020-08-26,320.124772436954,322.7339782714844,0,4.430127607016569
2020-08-27,323.6067956437199,323.43963623046875,0,4.414069897181786
2020-08-28,324.4703748611952,325.5289001464844,0,4.55977946141611
2020-08-31,325.3153027924507,324.349609375,0,4.299559055399334
2020-09-01,325.18536841118373,327.40460205078125,0,4.506349271454136
2020-09-02,329.32665006940977,332.14013671875,0,4.843146394901746
2020-09-03,330.4408364749893,320.709716796875,0,3.495048498144253
2020-09-04,321.39695363225843,318.0913391113281,0,3.302723521577029
2020-09-08,312.64995805588933,309.4000549316406,0,2.2737552527075664
